video_id,label,split1,split2,split3
rope_climb_Olivia_Age_4_climb_f_cm_np1_ba_med_1.avi,climb_test,2,1,1
rope_climb_Olivia_Age_4_climb_f_cm_np1_fr_med_2.avi,climb_test,2,1,1
rope_climb_Olivia_Age_4_climb_f_cm_np1_ri_med_0.avi,climb_test,2,1,1
rope_climbing_climb_f_nm_np1_ba_med_1.avi,climb_test,1,1,2
rope_climbing_climb_f_nm_np1_fr_med_0.avi,climb_test,1,1,0
speed_rope_climbing_competition_climb_f_cm_np1_ri_med_0.avi,climb_test,1,1,1
50_FIRST_DATES_dive_f_cm_np1_ri_bad_32.avi,dive_test,1,1,2
50_FIRST_DATES_dive_f_cm_np1_ri_bad_35.avi,dive_test,0,1,2
96_Meter_Bungy-Jump__Jauntal_02_dive_f_cm_np1_ri_bad_0.avi,dive_test,0,2,1
96_Meter_Bungy-Jump__Jauntal_03_dive_f_cm_np1_ri_bad_0.avi,dive_test,1,2,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_4.avi,dive_test,1,1,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_fr_bad_5.avi,dive_test,0,1,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_le_bad_0.avi,dive_test,0,0,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np1_ri_bad_1.avi,dive_test,1,0,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_f_cm_np3_ri_bad_2.avi,dive_test,1,1,1
BASE_JUMPING_COMPILATION_PART_3_AMAZING!!!!!!!_dive_u_cm_np1_fr_bad_3.avi,dive_test,1,0,0
BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_0.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_1.avi,dive_test,0,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_le_bad_3.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np1_ri_bad_8.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_f_cm_np2_le_bad_5.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_l_cm_np1_ba_bad_2.avi,dive_test,0,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_4.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ba_bad_7.avi,dive_test,2,1,1
BASE_Jumping_Compilation_-_Brilliant_dive_u_cm_np1_ri_bad_6.avi,dive_test,0,1,1
BATMAN_BEGINS_dive_f_cm_np1_fr_bad_17.avi,dive_test,1,1,0
Basejumping_Compilation_Part_3_dive_f_cm_np1_le_bad_0.avi,dive_test,0,1,1
BeforeNightFalls_dive_f_cm_np1_ri_bad_1.avi,dive_test,1,1,0
Bridge_diving_in_Mostar_dive_f_cm_np1_fr_bad_1.avi,dive_test,1,2,0
Bridge_diving_in_Mostar_dive_f_cm_np1_le_bad_2.avi,dive_test,1,2,0
Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_0.avi,dive_test,1,2,2
Bridge_diving_in_Mostar_dive_f_cm_np1_ri_bad_3.avi,dive_test,1,2,0
Bridge_diving_in_Mostar_dive_f_cm_np2_fr_bad_4.avi,dive_test,1,2,0
Bungee_Jump_-_Shit_dive_u_cm_np1_ba_bad_0.avi,dive_test,1,1,2
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_le_bad_3.avi,dive_test,1,0,2
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_0.avi,dive_test,1,0,0
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_1.avi,dive_test,1,1,2
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_2.avi,dive_test,1,1,0
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_4.avi,dive_test,1,1,2
Bungee_Jumping_Europabr_cke_192m_dive_f_cm_np1_ri_bad_5.avi,dive_test,1,1,0
Bungee_Jumping_in_Switzerland_-_Compilation_Part_1_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,1,2
Bungee_Jumping_in_Switzerland_-_Compilation_Part_1_dive_f_cm_np1_fr_bad_1.avi,dive_test,1,1,2
Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,1,2
Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_1.avi,dive_test,0,1,0
Bungee_Jumping_in_Switzerland_-__Compilation_Part_2_dive_f_cm_np1_fr_bad_2.avi,dive_test,1,1,2
BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ba_bad_2.avi,dive_test,2,2,1
BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ba_bad_3.avi,dive_test,2,2,1
BungyjumpingAJHackettNewZealand_dive_f_cm_np1_fr_bad_1.avi,dive_test,2,2,1
BungyjumpingAJHackettNewZealand_dive_f_cm_np1_ri_bad_0.avi,dive_test,0,2,1
Butcho_dive_f_cm_np1_fr_bad_0.avi,dive_test,2,0,0
Butcho_dive_f_cm_np1_fr_bad_1.avi,dive_test,2,1,1
Der_K_pfer_dive_f_cm_np1_le_bad_0.avi,dive_test,0,1,0
Dive_Roll_dive_f_cm_np1_le_bad_0.avi,dive_test,1,1,0
Dive_Roll_dive_f_cm_np1_le_bad_1.avi,dive_test,1,0,0
Dive_Roll_dive_u_cm_np1_fr_bad_2.avi,dive_test,1,0,0
Dive_Roll_dive_u_cm_np1_le_bad_3.avi,dive_test,1,1,1
Extreme_Cliffdiving_dive_f_cm_np1_le_bad_0.avi,dive_test,1,2,1
Extreme_Cliffdiving_dive_f_cm_np1_le_bad_1.avi,dive_test,1,2,1
Extreme_Cliffdiving_dive_f_cm_np1_le_bad_2.avi,dive_test,1,2,1
Extreme_Cliffdiving_dive_f_cm_np1_le_bad_3.avi,dive_test,0,2,1
Faith_Rewarded_dive_f_cm_np1_le_med_31.avi,dive_test,0,0,1
Fellowship_7_dive_f_cm_np1_ba_bad_0.avi,dive_test,1,2,1
France_-_K_pfer_-_3m_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,1,1
GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_2.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_4.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_ba_bad_7.avi,dive_test,0,1,2
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_0.avi,dive_test,0,0,2
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_10.avi,dive_test,1,1,0
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_11.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_12.avi,dive_test,0,1,2
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_5.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_le_bad_8.avi,dive_test,1,0,2
GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_1.avi,dive_test,0,1,2
GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_3.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_6.avi,dive_test,1,1,2
GoalKeeper_Training_2_dive_f_cm_np1_ri_bad_9.avi,dive_test,1,1,2
Guypunchedoffroof_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,1,1
HP_PRISONER_OF_AZKABAN_dive_f_cm_np1_fr_bad_28.avi,dive_test,2,1,1
Hechtsprung_1_dive_f_cm_np1_ba_bad_0.avi,dive_test,1,0,1
IamLegend_dive_f_nm_np1_fr_bad_19.avi,dive_test,1,2,1
Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_0.avi,dive_test,2,1,1
Jeff_Bungee_Jumping_dive_f_cm_np1_fr_bad_1.avi,dive_test,2,1,1
Jeff_Bungee_Jumping_dive_f_cm_np1_ri_bad_2.avi,dive_test,2,1,1
K_pfer_Basti_dive_f_cm_np1_ba_bad_0.avi,dive_test,1,1,0
K_pfer_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,1,1
K_pfer_ins_Eiswasser_trendfun_net_dive_f_cm_np1_ba_bad_0.avi,dive_test,1,2,1
K_pfer_vom_10_meter_turm_im_Freibad_Schw_bisch_Hall_dive_f_cm_np1_le_bad_0.avi,dive_test,1,0,2
K_pfer_vom_10er_dive_f_cm_np1_le_bad_0.avi,dive_test,1,0,0
K_pfer_vom_Tim_dive_f_cm_np1_ri_bad_0.avi,dive_test,2,0,1
K_pfer_von_10-Meter-Brett_dive_f_cm_np1_ri_bad_0.avi,dive_test,2,0,0
Marc_-_K_pfer_-_1m_dive_f_cm_np1_le_bad_0.avi,dive_test,1,0,1
Matze_-_Wanne_mit_Angriff_-_Butcho_K_pfer_-_1m_dive_f_cm_np1_fr_bad_0.avi,dive_test,1,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_2.avi,dive_test,1,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_4.avi,dive_test,1,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_le_bad_5.avi,dive_test,1,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_0.avi,dive_test,0,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_1.avi,dive_test,0,2,1
Musical_Bungee_Jump_Compilation_-_Don_t_Stop_Me_Now_by_Queen_dive_f_cm_np1_ri_bad_3.avi,dive_test,1,2,1
Oberstrick_-_K_pfer_-_3m_dive_f_cm_np1_le_bad_0.avi,dive_test,2,0,1
OldSchool_dive_f_cm_np2_ri_bad_15.avi,dive_test,2,2,1
Parkour_Dive_dive_f_cm_np1_le_bad_0.avi,dive_test,0,0,2
Parkour_Dive_dive_f_cm_np1_le_bad_1.avi,dive_test,2,1,0
Parkour_dive_u_cm_np1_fr_bad_0.avi,dive_test,1,1,1
Pirates_1_dive_f_cm_np1_ri_bad_8.avi,dive_test,1,1,1
Pirates_1_dive_f_nm_np1_ba_bad_7.avi,dive_test,0,1,0
Pirates_1_dive_f_nm_np1_fr_bad_3.avi,dive_test,1,0,1
Pirates_3_dive_f_cm_np1_fr_bad_2.avi,dive_test,0,2,2
Pirates_5_dive_f_cm_np1_ba_bad_0.avi,dive_test,1,1,2
Pirates_5_dive_f_cm_np1_fr_bad_6.avi,dive_test,1,0,2
Pirates_5_dive_f_cm_np1_le_bad_3.avi,dive_test,1,1,2
Pirates_5_dive_f_cm_np1_le_bad_5.avi,dive_test,1,1,0
RATRACE_dive_f_cm_np1_ba_bad_41.avi,dive_test,0,1,1
RATRACE_dive_f_cm_np1_le_bad_25.avi,dive_test,2,1,1
RETURN_OF_THE_KING_dive_f_nm_np1_ba_bad_38.avi,dive_test,1,0,1
Red_Bull_Cliff_Diving_2009_Croatia_-_Oliver_Pocher_dive_u_cm_np1_ba_bad_0.avi,dive_test,1,0,2
Return_of_the_King_1_dive_f_cm_np1_fr_bad_10.avi,dive_test,2,2,1
Return_of_the_King_1_dive_f_cm_np1_fr_bad_11.avi,dive_test,0,2,1
Splashdiving_II_dive_f_cm_np1_ri_med_0.avi,dive_test,1,0,1
Splashdiving_II_dive_f_cm_np1_ri_med_1.avi,dive_test,1,0,1
Splashdiving_II_dive_f_cm_np1_ri_med_2.avi,dive_test,1,1,1
Stadtparksee_hamburg_schwimm_k_pfer_robert_sommer_dive_f_cm_np1_ba_bad_0.avi,dive_test,0,0,1
TheBoondockSaints_dive_f_cm_np1_ba_bad_39.avi,dive_test,1,2,0
Two_Towers_6_dive_f_cm_np1_fr_bad_4.avi,dive_test,1,1,0
base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_0.avi,dive_test,2,1,0
base_jumping_compilation_3_FMJ_dive_f_cm_np1_ba_bad_3.avi,dive_test,0,1,1
base_jumping_compilation_3_FMJ_dive_f_cm_np1_le_bad_1.avi,dive_test,2,1,1
base_jumping_compilation_3_FMJ_dive_f_cm_np1_ri_bad_2.avi,dive_test,2,1,1
bungee_jumping_compilation_dive_f_cm_np1_le_bad_2.avi,dive_test,2,0,1
bungee_jumping_compilation_dive_f_cm_np1_le_bad_4.avi,dive_test,2,1,1
bungee_jumping_compilation_dive_f_cm_np1_le_med_0.avi,dive_test,2,1,0
bungee_jumping_compilation_dive_f_cm_np1_ri_bad_3.avi,dive_test,2,1,1
bungee_jumping_compilation_dive_f_cm_np1_ri_med_1.avi,dive_test,0,1,1
hecht_sprung_dive_f_cm_np1_ri_bad_0.avi,dive_test,2,1,1
19th_Century_Cavalry_Sabre_Draw_draw_sword_u_nm_np1_fr_bad_0.avi,draw_sword_test,1,2,1
19th_Century_Cavalry_Sabre_Draw_draw_sword_u_nm_np1_fr_bad_1.avi,draw_sword_test,1,2,1
A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,1,1,2
A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_1.avi,draw_sword_test,1,1,2
A_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_2.avi,draw_sword_test,1,1,2
Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_1.avi,draw_sword_test,1,2,1
Albion_Mercenary_Draw_Cutting_(From_the_Scabbard)_draw_sword_u_cm_np1_fr_med_2.avi,draw_sword_test,1,2,1
Christian_Martial_Arts_-_Yeshua-Do_Shimmyo_Ken-Ryu_Iai-jutsu_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Cold_Steel_Scottish_Broad_Sword_draw_sword_u_cm_np1_fr_med_0.avi,draw_sword_test,1,1,2
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,1,1,2
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_1.avi,draw_sword_test,1,1,2
DBK_Custom_Swords_-__Swordless__ScabbardBelt_draw_sword_u_nm_np1_fr_med_2.avi,draw_sword_test,1,1,2
Drawing_Katana_from_Back_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_0.avi,draw_sword_test,1,1,1
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_1.avi,draw_sword_test,1,1,1
Drawing_and_Resheathing_the_Japanese_Sword_draw_sword_u_nm_np1_le_med_2.avi,draw_sword_test,1,1,1
Eishin-Ryu_Iaido_draw_sword_f_cm_np1_fr_med_0.avi,draw_sword_test,2,1,1
Eishin-Ryu_Iaido_draw_sword_f_cm_np1_fr_med_12.avi,draw_sword_test,2,1,1
Eishin-Ryu_Iaido_draw_sword_f_cm_np1_fr_med_2.avi,draw_sword_test,2,1,1
Eishin_Ryu_Iaido_-_Toho_Forms_draw_sword_f_cm_np1_le_med_1.avi,draw_sword_test,1,1,1
Eishin_Ryu_Iaido_-_Toho_Forms_draw_sword_f_cm_np1_ri_med_0.avi,draw_sword_test,1,1,1
Fight_Science_-_Shinkendo_draw_sword_f_cm_np1_fr_med_1.avi,draw_sword_test,1,2,1
Fight_Science_-_Shinkendo_draw_sword_f_cm_np3_fr_med_0.avi,draw_sword_test,1,2,1
IAIDO_-_Training_TV-Bericht_10_2008_draw_sword_f_cm_np1_le_med_1.avi,draw_sword_test,1,1,2
IAIDO_-_Training_TV-Bericht_10_2008_draw_sword_f_cm_np4_le_med_3.avi,draw_sword_test,1,1,0
IAIDO_-_Training_TV-Bericht_10_2008_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,1,1,2
Iaido_13_katas_draw_sword_f_nm_np1_ba_med_2.avi,draw_sword_test,2,1,1
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,2,1,1
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_12.avi,draw_sword_test,2,1,1
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_7.avi,draw_sword_test,2,1,1
Iaido_13_katas_draw_sword_f_nm_np1_fr_med_9.avi,draw_sword_test,0,1,1
Iaido_13_katas_draw_sword_f_nm_np1_le_med_5.avi,draw_sword_test,2,1,1
Iaido_draw_sword_f_cm_np1_fr_med_2.avi,draw_sword_test,1,1,1
Iaido_draw_sword_f_cm_np2_le_med_1.avi,draw_sword_test,1,1,1
Iaido_draw_sword_f_cm_np2_ri_med_0.avi,draw_sword_test,1,0,1
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_2.avi,draw_sword_test,1,2,1
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_4.avi,draw_sword_test,1,2,1
Iaido_video_instruction_series_Wehrhahn_Sensei_draw_sword_f_nm_np1_le_med_5.avi,draw_sword_test,1,2,1
Kendo_draw_sword_f_nm_np1_fr_bad_3.avi,draw_sword_test,1,1,2
Kendo_draw_sword_f_nm_np1_fr_bad_8.avi,draw_sword_test,1,0,2
Kuroda_Sensei_Iai_do_draw_sword_f_cm_np1_le_med_2.avi,draw_sword_test,1,1,2
MAF_Tenshin_Ryu_draw_sword_f_cm_np1_fr_med_3.avi,draw_sword_test,2,1,0
Master_Pena_Iaido_Katas_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,1,1,1
Master_Pena_Iaido_Katas_draw_sword_f_nm_np1_fr_med_1.avi,draw_sword_test,1,1,1
Master_Pena_Iaido_Katas_draw_sword_f_nm_np1_fr_med_2.avi,draw_sword_test,1,0,1
Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_le_med_2.avi,draw_sword_test,1,2,1
Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_le_med_4.avi,draw_sword_test,1,2,1
Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_ri_med_1.avi,draw_sword_test,1,2,1
Muso_Jikiden_Eishin_ryu_iaido_draw_sword_f_cm_np1_ri_med_3.avi,draw_sword_test,1,2,1
Muso_Jikiden_Eishinryu_in_Guldental_draw_sword_f_cm_np1_ba_med_2.avi,draw_sword_test,2,1,1
Muso_Jikiden_Eishinryu_in_Guldental_draw_sword_f_cm_np1_le_med_0.avi,draw_sword_test,0,1,1
Muso_Jikiden_Eishinryu_in_Guldental_draw_sword_f_cm_np1_le_med_3.avi,draw_sword_test,2,1,1
Muso_Jikiden_Eishinryu_in_Guldental_draw_sword_f_cm_np1_le_med_4.avi,draw_sword_test,2,1,1
Muso_Jikiden_Eishinryu_in_Guldental_draw_sword_f_cm_np1_ri_med_1.avi,draw_sword_test,2,1,1
Nakayama_Aikido_Iaido_Part_3_draw_sword_f_cm_np1_le_med_0.avi,draw_sword_test,2,1,1
Ninja_(samurai_sword)_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,1,1,2
Raito_Kata_from_Shindo_Munen_Ryu_Instructional_Video_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,1,2,0
Raito_Kata_from_Shindo_Munen_Ryu_Instructional_Video_draw_sword_f_nm_np1_fr_med_1.avi,draw_sword_test,1,2,2
Raito_Kata_from_Shindo_Munen_Ryu_Instructional_Video_draw_sword_f_nm_np1_le_med_2.avi,draw_sword_test,1,2,2
Raito_Kata_from_Shindo_Munen_Ryu_Instructional_Video_draw_sword_f_nm_np1_le_med_3.avi,draw_sword_test,1,2,2
Return_of_the_King_7_draw_sword_u_nm_np1_fr_med_1.avi,draw_sword_test,1,1,1
Return_of_the_King_9_draw_sword_u_nm_np1_fr_med_3.avi,draw_sword_test,1,1,1
Samurai_Fight_Scene_draw_sword_f_cm_np2_fr_goo_2.avi,draw_sword_test,2,1,1
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_ba_med_3.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_fr_med_0.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_fr_med_4.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_fr_med_5.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_le_med_1.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_le_med_6.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_le_med_7.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_ri_med_2.avi,draw_sword_test,1,1,2
San-su_martial_arts_iaido_first_11_kata_draw_sword_f_cm_np1_ri_med_8.avi,draw_sword_test,1,1,2
Sensei_Mellone_en_Argentina__Mae__Iaido_kendo_draw_sword_f_cm_np1_fr_med_0.avi,draw_sword_test,1,1,2
Spirit_Of_The_Sword_Volume_1_DVD_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Spirit_Of_The_Sword_Volume_1_DVD_draw_sword_f_nm_np1_fr_med_1.avi,draw_sword_test,1,2,1
Takeda_Ryu_Iaido_draw_sword_f_nm_np1_fr_med_2.avi,draw_sword_test,1,1,2
Takeda_Ryu_Iaido_draw_sword_f_nm_np1_fr_med_6.avi,draw_sword_test,1,1,2
Takeda_Ryu_Iaido_draw_sword_f_nm_np1_ri_med_4.avi,draw_sword_test,1,1,2
Tatehiza_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,1,2,1
Tatehiza_draw_sword_f_nm_np1_fr_med_1.avi,draw_sword_test,1,2,1
Tatehiza_draw_sword_f_nm_np1_fr_med_2.avi,draw_sword_test,1,2,1
Tenshin_Ryu_Aikido_draw_sword_f_nm_np1_ri_med_0.avi,draw_sword_test,2,1,1
The_Last_Samurai_-_In_Your_Honor_draw_sword_u_nm_np1_fr_med_6.avi,draw_sword_test,2,1,1
The_Three_Musketeers_(1993)-_The_First_Fight_draw_sword_u_cm_np4_fr_med_0.avi,draw_sword_test,1,2,1
The_Three_Musketeers_(1993)_Final_Battle_1_3_draw_sword_u_cm_np1_fr_med_1.avi,draw_sword_test,2,1,1
The_Three_Musketeers_(1993)_Final_Battle_1_3_draw_sword_u_nm_np3_ri_med_0.avi,draw_sword_test,2,1,1
Two_Towers_6_draw_sword_h_nm_np1_ri_med_1.avi,draw_sword_test,0,1,2
Ukigumo_Kata_from_Hasegawa_Eishin_Ryu_draw_sword_f_nm_np1_fr_med_0.avi,draw_sword_test,2,1,1
Ukigumo_Kata_from_Hasegawa_Eishin_Ryu_draw_sword_f_nm_np1_fr_med_2.avi,draw_sword_test,2,1,1
Ukigumo_Kata_from_Hasegawa_Eishin_Ryu_draw_sword_f_nm_np1_le_med_1.avi,draw_sword_test,2,1,1
Ukigumo_Kata_from_Hasegawa_Eishin_Ryu_draw_sword_f_nm_np1_le_med_3.avi,draw_sword_test,2,1,1
VERGIL_(DEVIL_MAY_CRY)_swinging_his_sword_draw_sword_f_cm_np1_fr_med_0.avi,draw_sword_test,2,1,1
VERGIL_(DEVIL_MAY_CRY)_swinging_his_sword_draw_sword_f_cm_np1_fr_med_4.avi,draw_sword_test,2,1,1
Yet_another_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_0.avi,draw_sword_test,2,1,1
Yet_another_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_1.avi,draw_sword_test,2,1,1
Yet_another_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_2.avi,draw_sword_test,2,1,1
Yet_another_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_3.avi,draw_sword_test,2,1,1
Yet_another_point_about_drawing_swords_draw_sword_u_nm_np1_fr_med_4.avi,draw_sword_test,2,1,1
iai_do_examination_(The_Samurai_girl_from_Kyrgyzstan)_part_1_draw_sword_f_cm_np1_ba_med_1.avi,draw_sword_test,1,2,1
iai_do_examination_(The_Samurai_girl_from_Kyrgyzstan)_part_1_draw_sword_f_cm_np1_le_med_0.avi,draw_sword_test,1,2,1
iai_do_examination_(The_Samurai_girl_from_Kyrgyzstan)_part_1_draw_sword_f_cm_np1_le_med_2.avi,draw_sword_test,1,2,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ba_med_5.avi,dribble_test,2,1,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_0.avi,dribble_test,2,1,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_1.avi,dribble_test,2,1,0
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_2.avi,dribble_test,0,1,0
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_7.avi,dribble_test,2,0,0
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_8.avi,dribble_test,2,0,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_9.avi,dribble_test,2,1,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_4.avi,dribble_test,2,0,1
10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6.avi,dribble_test,2,1,0
10YearOldYouthBasketballStarBaller_dribble_f_nm_np1_ba_med_17.avi,dribble_test,2,1,1
AdamandAlvonplayingbasketball1_dribble_f_cm_np1_ba_med_12.avi,dribble_test,0,0,1
AdamandAlvonplayingbasketball1_dribble_f_cm_np1_fr_med_5.avi,dribble_test,1,2,1
AdamandAlvonplayingbasketball1_dribble_f_cm_np1_le_med_3.avi,dribble_test,1,0,1
AdamandAlvonplayingbasketball1_dribble_f_cm_np1_le_med_8.avi,dribble_test,1,2,1
AdamandAlvonplayingbasketball1_dribble_f_cm_np1_ri_med_2.avi,dribble_test,1,0,1
AdamandAlvonplayingbasketball1_dribble_f_nm_np1_fr_med_9.avi,dribble_test,1,2,1
American_History_X_dribble_f_cm_np1_le_bad_15.avi,dribble_test,2,1,1
Basic_Basketball_Moves_dribble_f_cm_np1_ba_goo_4.avi,dribble_test,0,1,0
Basic_Basketball_Moves_dribble_f_cm_np1_ba_goo_5.avi,dribble_test,1,1,1
Basic_Basketball_Moves_dribble_f_cm_np1_fr_goo_0.avi,dribble_test,0,1,1
Basic_Basketball_Moves_dribble_f_cm_np1_fr_goo_1.avi,dribble_test,1,0,0
Basic_Basketball_Moves_dribble_f_cm_np1_ri_goo_6.avi,dribble_test,1,1,0
Basic_Basketball_Moves_dribble_f_cm_np1_ri_goo_7.avi,dribble_test,0,1,1
Basic_Basketball_Moves_dribble_f_cm_np1_ri_goo_8.avi,dribble_test,0,1,1
Basic_Basketball_Moves_dribble_f_nm_np1_ba_goo_3.avi,dribble_test,1,1,0
Basic_Basketball_Moves_dribble_f_nm_np1_fr_goo_2.avi,dribble_test,1,0,1
BasketballProdigy_dribble_f_nm_np1_le_med_1.avi,dribble_test,1,0,0
BasketballProdigy_dribble_f_nm_np1_ri_med_0.avi,dribble_test,0,1,1
